Iteration,Timestamp,Path,ShareRelativePath,ClientComputerName,ClientUserName,ContinuouslyAvailable,Locks
26,2023-07-03 11:08:59,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
27,2023-07-03 11:09:00,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
28,2023-07-03 11:09:01,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
29,2023-07-03 11:09:02,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
30,2023-07-03 11:09:03,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
31,2023-07-03 11:09:04,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
32,2023-07-03 11:09:05,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
33,2023-07-03 11:09:06,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
34,2023-07-03 11:09:07,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
35,2023-07-03 11:09:08,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
36,2023-07-03 11:09:09,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
37,2023-07-03 11:09:10,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
38,2023-07-03 11:09:11,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
39,2023-07-03 11:09:12,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
40,2023-07-03 11:09:13,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
41,2023-07-03 11:09:14,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
42,2023-07-03 11:09:15,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
43,2023-07-03 11:09:16,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
44,2023-07-03 11:09:17,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
45,2023-07-03 11:09:18,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
46,2023-07-03 11:09:19,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
47,2023-07-03 11:09:20,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
48,2023-07-03 11:09:21,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
49,2023-07-03 11:09:22,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
50,2023-07-03 11:09:23,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
51,2023-07-03 11:09:24,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
52,2023-07-03 11:09:25,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
53,2023-07-03 11:09:26,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
54,2023-07-03 11:09:27,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
55,2023-07-03 11:09:28,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
56,2023-07-03 11:09:29,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
57,2023-07-03 11:09:30,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
58,2023-07-03 11:09:31,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
59,2023-07-03 11:09:32,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
60,2023-07-03 11:09:33,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
61,2023-07-03 11:09:34,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
62,2023-07-03 11:09:35,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
63,2023-07-03 11:09:36,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
64,2023-07-03 11:09:37,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
65,2023-07-03 11:09:38,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
66,2023-07-03 11:09:39,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
67,2023-07-03 11:09:40,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
68,2023-07-03 11:09:41,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
69,2023-07-03 11:09:42,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
70,2023-07-03 11:09:43,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
71,2023-07-03 11:09:44,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
72,2023-07-03 11:09:45,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
73,2023-07-03 11:09:46,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
74,2023-07-03 11:09:47,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
75,2023-07-03 11:09:48,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
76,2023-07-03 11:09:49,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
77,2023-07-03 11:09:50,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
78,2023-07-03 11:09:51,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
79,2023-07-03 11:09:52,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
80,2023-07-03 11:09:53,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
81,2023-07-03 11:09:54,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
82,2023-07-03 11:09:55,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
83,2023-07-03 11:09:56,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
84,2023-07-03 11:09:57,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
85,2023-07-03 11:09:58,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
86,2023-07-03 11:09:59,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
87,2023-07-03 11:10:00,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
88,2023-07-03 11:10:01,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
89,2023-07-03 11:10:02,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
90,2023-07-03 11:10:03,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
91,2023-07-03 11:10:04,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
92,2023-07-03 11:10:05,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
93,2023-07-03 11:10:06,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
94,2023-07-03 11:10:07,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
95,2023-07-03 11:10:08,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
96,2023-07-03 11:10:09,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
97,2023-07-03 11:10:10,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
98,2023-07-03 11:10:11,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
99,2023-07-03 11:10:12,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
100,2023-07-03 11:10:13,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
101,2023-07-03 11:10:14,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
102,2023-07-03 11:10:15,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
103,2023-07-03 11:10:16,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
104,2023-07-03 11:10:17,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
105,2023-07-03 11:10:18,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
106,2023-07-03 11:10:19,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
107,2023-07-03 11:10:20,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
108,2023-07-03 11:10:21,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
109,2023-07-03 11:10:22,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
110,2023-07-03 11:10:23,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
111,2023-07-03 11:10:24,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
112,2023-07-03 11:10:25,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
113,2023-07-03 11:10:26,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
114,2023-07-03 11:10:27,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
115,2023-07-03 11:10:28,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
116,2023-07-03 11:10:29,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
117,2023-07-03 11:10:30,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
118,2023-07-03 11:10:31,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
119,2023-07-03 11:10:32,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
120,2023-07-03 11:10:33,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
121,2023-07-03 11:10:34,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
122,2023-07-03 11:10:35,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
123,2023-07-03 11:10:36,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
124,2023-07-03 11:10:37,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
125,2023-07-03 11:10:38,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
126,2023-07-03 11:10:39,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
127,2023-07-03 11:10:40,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
128,2023-07-03 11:10:41,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
129,2023-07-03 11:10:42,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
130,2023-07-03 11:10:43,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
131,2023-07-03 11:10:44,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
132,2023-07-03 11:10:45,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
133,2023-07-03 11:10:46,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
134,2023-07-03 11:10:47,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
135,2023-07-03 11:10:48,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
136,2023-07-03 11:10:49,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
137,2023-07-03 11:10:50,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
138,2023-07-03 11:10:51,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
139,2023-07-03 11:10:52,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
140,2023-07-03 11:10:53,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
141,2023-07-03 11:10:54,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
142,2023-07-03 11:10:56,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
143,2023-07-03 11:10:57,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
144,2023-07-03 11:10:58,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
145,2023-07-03 11:10:59,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
146,2023-07-03 11:11:00,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
147,2023-07-03 11:11:01,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
148,2023-07-03 11:11:02,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
149,2023-07-03 11:11:03,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
150,2023-07-03 11:11:04,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
151,2023-07-03 11:11:05,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
152,2023-07-03 11:11:06,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
153,2023-07-03 11:11:07,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
154,2023-07-03 11:11:08,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
155,2023-07-03 11:11:09,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
156,2023-07-03 11:11:10,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
157,2023-07-03 11:11:11,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
158,2023-07-03 11:11:12,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
159,2023-07-03 11:11:13,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
160,2023-07-03 11:11:14,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
161,2023-07-03 11:11:15,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
162,2023-07-03 11:11:16,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
163,2023-07-03 11:11:17,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
164,2023-07-03 11:11:18,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
165,2023-07-03 11:11:19,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
166,2023-07-03 11:11:20,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
167,2023-07-03 11:11:21,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
168,2023-07-03 11:11:22,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
169,2023-07-03 11:11:23,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
170,2023-07-03 11:11:24,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
171,2023-07-03 11:11:25,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
172,2023-07-03 11:11:26,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
173,2023-07-03 11:11:27,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
174,2023-07-03 11:11:28,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
175,2023-07-03 11:11:29,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
176,2023-07-03 11:11:30,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
177,2023-07-03 11:11:31,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
178,2023-07-03 11:11:32,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
179,2023-07-03 11:11:33,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
180,2023-07-03 11:11:34,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
181,2023-07-03 11:11:35,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
182,2023-07-03 11:11:36,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
183,2023-07-03 11:11:37,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
184,2023-07-03 11:11:38,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
185,2023-07-03 11:11:39,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
186,2023-07-03 11:11:40,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
187,2023-07-03 11:11:41,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
188,2023-07-03 11:11:42,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
189,2023-07-03 11:11:43,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
190,2023-07-03 11:11:44,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
191,2023-07-03 11:11:45,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
192,2023-07-03 11:11:46,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
193,2023-07-03 11:11:47,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
194,2023-07-03 11:11:48,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
195,2023-07-03 11:11:49,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
196,2023-07-03 11:11:50,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
197,2023-07-03 11:11:51,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
198,2023-07-03 11:11:52,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
199,2023-07-03 11:11:53,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
200,2023-07-03 11:11:54,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
201,2023-07-03 11:11:55,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
202,2023-07-03 11:11:56,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
203,2023-07-03 11:11:57,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
204,2023-07-03 11:11:58,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
205,2023-07-03 11:11:59,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
206,2023-07-03 11:12:00,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
207,2023-07-03 11:12:01,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
208,2023-07-03 11:12:02,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
209,2023-07-03 11:12:03,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
210,2023-07-03 11:12:04,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
211,2023-07-03 11:12:05,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
212,2023-07-03 11:12:06,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
213,2023-07-03 11:12:07,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
214,2023-07-03 11:12:08,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
215,2023-07-03 11:12:09,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
216,2023-07-03 11:12:10,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
217,2023-07-03 11:12:11,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
218,2023-07-03 11:12:12,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
219,2023-07-03 11:12:13,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
220,2023-07-03 11:12:14,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
221,2023-07-03 11:12:15,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
222,2023-07-03 11:12:16,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
223,2023-07-03 11:12:17,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
224,2023-07-03 11:12:18,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
225,2023-07-03 11:12:19,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
226,2023-07-03 11:12:20,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
227,2023-07-03 11:12:21,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
228,2023-07-03 11:12:22,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
229,2023-07-03 11:12:23,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
230,2023-07-03 11:12:24,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
231,2023-07-03 11:12:25,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
232,2023-07-03 11:12:26,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
232,2023-07-03 11:12:26,D:\IPS_share_2\P2V_UPDATE\PlanningSpace Economics\ResultSetVariables\12999\resultSetVariables20efe962-c70c-48d2-8860-ff34eb18e5c9.txt,P2V_UPDATE\PlanningSpace Economics\ResultSetVariables\12999\resultSetVariables20efe962-c70c-48d2-8860-ff34eb18e5c9.txt,10.12.9.196,WW\s.at.aucerna_ips,FALSE,0
233,2023-07-03 11:12:27,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
233,2023-07-03 11:12:27,D:\IPS_share_2\P2V_UPDATE\PlanningSpace Economics\ResultSetVariables\12999\resultSetVariables20efe962-c70c-48d2-8860-ff34eb18e5c9.txt,P2V_UPDATE\PlanningSpace Economics\ResultSetVariables\12999\resultSetVariables20efe962-c70c-48d2-8860-ff34eb18e5c9.txt,10.12.9.196,WW\s.at.aucerna_ips,FALSE,0
234,2023-07-03 11:12:28,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
234,2023-07-03 11:12:28,D:\IPS_share_2\P2V_UPDATE\PlanningSpace Economics\ResultSetVariables\12999\resultSetVariables20efe962-c70c-48d2-8860-ff34eb18e5c9.txt,P2V_UPDATE\PlanningSpace Economics\ResultSetVariables\12999\resultSetVariables20efe962-c70c-48d2-8860-ff34eb18e5c9.txt,10.12.9.196,WW\s.at.aucerna_ips,FALSE,0
235,2023-07-03 11:12:29,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
236,2023-07-03 11:12:30,D:\IPS_share_2\P2V_UPDATE\PlanningSpace Economics\ResultSetVariables\12999\resultSetVariables20efe962-c70c-48d2-8860-ff34eb18e5c9.txt,P2V_UPDATE\PlanningSpace Economics\ResultSetVariables\12999\resultSetVariables20efe962-c70c-48d2-8860-ff34eb18e5c9.txt,10.12.9.196,WW\s.at.aucerna_ips,FALSE,0
236,2023-07-03 11:12:30,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
237,2023-07-03 11:12:31,\winreg,winreg,10.12.10.93,WW\s.at.p2vmonitoring,FALSE,0
