bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks\Jurassic\Gullfaks_Infill drilling_RC2 2021,Gullfaks_Infill drilling_RC2 2021,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks\Jurassic\Gullfaks_Infill drilling_RC3,Gullfaks_Infill drilling_RC3,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks\Jurassic\Gullfaks_IOR_RC4,Gullfaks_IOR_RC4,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks\Jurassic\Gullfaks_IOR_RC5,Gullfaks_IOR_RC5,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338\Edvard Grieg\Edvard Grieg\Edvard Grieg_EGOP,Edvard Grieg_EGOP,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338\Edvard Grieg\Edvard Grieg\Edvard Grieg_Power from Shore,Edvard Grieg_Power from Shore,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338\Edvard Grieg\Edvard Grieg\Edvard Grieg_UHGP,Edvard Grieg_UHGP,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338\Edvard Grieg\Triassic\Edvard Grieg_Asset Base,Edvard Grieg_Asset Base,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338\Edvard Grieg\Triassic\Edvard Grieg_Infill Drilling_A16_A17,Edvard Grieg_Infill Drilling_A16_A17,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338\Edvard Grieg\Triassic\Edvard Grieg_Infill Drilling_A4,Edvard Grieg_Infill Drilling_A4,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338\Edvard Grieg\Triassic\Edvard Grieg_Infill Drilling_Contingent,Edvard Grieg_Infill Drilling_Contingent,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks\Jurassic\Gullfaks_Infill drilling_RC2 2022 fwd.,Gullfaks_Infill drilling_RC2 2022 fwd.,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks\Jurassic\Gullfaks_Infill drilling_RC5,Gullfaks_Infill drilling_RC5,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks\Jurassic\Gullfaks_Infill drilling_RC4,Gullfaks_Infill drilling_RC4,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 537\Wisting\Realgrunnen\Wisting,Wisting,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks\Jurassic\Gullfaks_M-4CH well,Gullfaks_M-4CH well,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 644\PL 644\Cretaceous\Iris Development,Iris Development,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 644\PL 644\Cretaceous\Hades Development,Hades Development,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 025\Gudrun\Jurassic\Gudrun_Sigrun East,Gudrun_Sigrun East,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 025\Gudrun\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 025\Gudrun,Gudrun,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 025,PL 025,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS,OMV (Norge) AS,Legal Entity,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway,Norway,Country,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1004\PL 1004\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1004\PL 1004,PL 1004,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1004,PL 1004,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1072\PL 1072\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1072\PL 1072,PL 1072,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1072,PL 1072,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1073\PL 1073\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1073\PL 1073,PL 1073,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1073,PL 1073,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 617\PL 617\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 617\PL 617,PL 617,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 617,PL 617,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 771\PL 771\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 771\PL 771,PL 771,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 771,PL 771,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 817\PL 817\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 817\PL 817,PL 817,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 817,PL 817,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 920\PL 920\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 920\PL 920,PL 920,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 920,PL 920,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 970\PL 970\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 970\PL 970,PL 970,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 970,PL 970,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks,Gullfaks,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050,PL 050,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1033\PL 1033\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1033\PL 1033,PL 1033,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 1033,PL 1033,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 218\Aasta Hansteen\Nise,Nise,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 218\Aasta Hansteen,Aasta Hansteen,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 218,PL 218,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338C\Rolvsnes\Basement,Basement,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338C\Rolvsnes,Rolvsnes,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338C,PL 338C,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 359\Solveig\Triassic,Triassic,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 359\Solveig,Solveig,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 359,PL 359,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 025\Gudrun\Jurassic,Jurassic,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 050\Gullfaks\Jurassic,Jurassic,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338\Edvard Grieg\Edvard Grieg,Edvard Grieg,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338\Edvard Grieg,Edvard Grieg,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338,PL 338,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 338\Edvard Grieg\Triassic,Triassic,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 537\Wisting\Realgrunnen,Realgrunnen,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 537\Wisting,Wisting,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 537,PL 537,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 644\PL 644\Cretaceous,Cretaceous,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 644\PL 644,PL 644,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\PL 644,PL 644,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Balder-Ringhorne,Balder-Ringhorne,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Ringhorne East,Ringhorne East,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Balder-Ringhorne\Balder-Ringhorne,Balder-Ringhorne,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Balder-Ringhorne\Balder-Ringhorne\Exploration,Exploration,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Balder-Ringhorne\Balder-Ringhorne\Development,Development,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Ringhorne East\Ringhorne East,Ringhorne East,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Ringhorne East\Ringhorne East\Development,Development,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak,Grosbeak,Contract Area,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak,Grosbeak,Asset,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak\FPSO,FPSO,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak\Troll,Troll,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak\Troll\2a_BrentFensSogs_Seller_Troll,2a_BrentFensSogs_Seller_Troll,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak\FPSO\Grosbeak_Seller_BrentFens_FPSO_Base,Grosbeak_Seller_BrentFens_FPSO_Base,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak\Troll\Grosbeak_Seller_BrentFens_Troll_Base,Grosbeak_Seller_BrentFens_Troll_Base,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak\Troll\Grosbeak_Seller_Sogn_Troll_Base,Grosbeak_Seller_Sogn_Troll_Base,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Balder-Ringhorne\Balder-Ringhorne\Development\Seller_Balder-RH_Ph3-4,Seller_Balder-RH_Ph3-4,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Balder-Ringhorne\Balder-Ringhorne\Development\Seller_Balder-RH_NFA,Seller_Balder-RH_NFA,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Balder-Ringhorne\Balder-Ringhorne\Development\Seller_Balder-RH_Balder Future,Seller_Balder-RH_Balder Future,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Balder-Ringhorne\Balder-Ringhorne\Development\Seller_Balder-RH_BalderPh5,Seller_Balder-RH_BalderPh5,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Balder-Ringhorne\Balder-Ringhorne\Development\Seller_Balder-RH_MimeRC5-7,Seller_Balder-RH_MimeRC5-7,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Ringhorne East\Ringhorne East\Development\Seller_Ringhorne East_NFA,Seller_Ringhorne East_NFA,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Ringhorne East\Ringhorne East\Development\Seller_Ringhorne East_Ph3,Seller_Ringhorne East_Ph3,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Ringhorne East\Ringhorne East\Development\Seller_Ringhorne East_Balder Future,Seller_Ringhorne East_Balder Future,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak\Gjoa,Gjoa,Reservoir Group,Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak\FPSO\4_BrentOnly_Max6000DG2DetSTOI_Vol Option B_FPSO,4_BrentOnly_Max6000DG2DetSTOI_Vol Option B_FPSO,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak\FPSO\6_BrentOnly_DG2DetSTOI_Vol Option C_FPSO,6_BrentOnly_DG2DetSTOI_Vol Option C_FPSO,Project NOR (PRMS),Allow,Allow,Allow,Allow
bd.001.allow,"Group of members with allow rights to manage a business development project ",BD Projects,Organization\Norway\OMV (Norge) AS\Grosbeak\Grosbeak\FPSO\8_BrentFens_Max7000DG2DetSTOI_Vol Option B_FPSO,8_BrentFens_Max7000DG2DetSTOI_Vol Option B_FPSO,Project NOR (PRMS),Allow,Allow,Allow,Allow
