id,name,description,comments,isEveryoneWorkgroup,isAdministratorWorkgroup,users,allowedRoles,deniedRoles
80,temp.adjust.admin.readonly,temp.adjust.admin.readonly,,False,False,,,
73,temp.adjust.eco,temp.adjust.eco,,False,False,,,
75,temp.adjust.eco.deny,temp.adjust.eco.deny,,False,False,,,
74,temp.adjust.eco.readonly,temp.adjust.eco.readonly,,False,False,,,
76,temp.adjust.ecoresults,temp.adjust.ecoresults,,False,False,,,
78,temp.adjust.ecoresults.deny,temp.adjust.ecoresults.deny,,False,False,,,
77,temp.adjust.ecoresults.readonly,temp.adjust.ecoresults.readonly,,False,False,,,
81,temp.adjust.fin,temp.adjust.fin,,False,False,,,
87,temp.adjust.fin.deny,temp.adjust.fin.deny,,False,False,,,
82,temp.adjust.fin.readonly,temp.adjust.fin.readonly,,False,False,,,
83,temp.adjust.input,temp.adjust.input,,False,False,,,
85,temp.adjust.input.deny,temp.adjust.input.deny,,False,False,,,
84,temp.adjust.input.readonly,temp.adjust.input.readonly,,False,False,,,
52,temp.admin,temp.admin,,False,False,,,
54,temp.admin.deny,temp.admin.deny,,False,False,,,
53,temp.admin.readonly,temp.admin.readonly,,False,False,,,
49,temp.economics,temp.economics,,False,False,,,
51,temp.economics.deny,temp.economics.deny,,False,False,,,
50,temp.economics.readonly,temp.economics.readonly,,False,False,,,
70,temp.ecoresults,temp.ecoresults,,False,False,,,
72,temp.ecoresults.deny,temp.ecoresults.deny,,False,False,,,
71,temp.ecoresults.readonly,temp.ecoresults.readonly,,False,False,,,
55,temp.financials,temp.financials,,False,False,,,
57,temp.financials.deny,temp.financials.deny,,False,False,,,
56,temp.financials.readonly,temp.financials.readonly,,False,False,,,
58,temp.input,temp.input,,False,False,,,
60,temp.input.deny,temp.input.deny,,False,False,,,
59,temp.input.readonly,temp.input.readonly,,False,False,,,
38,User.admin,User for useradministration,permissions to add/change users + workgroups + assignments,False,False,,,
