id,name,description,comments,isEveryoneWorkgroup,isAdministratorWorkgroup,users,allowedRoles,deniedRoles
61,data.Tunisia,Data access to country Tunisia,,False,False,,,
93,data.Tunisia.Economics,Data access to country Tunisia (Eco),,False,False,,,
97,data.Tunisia.Finance,Data access to country Tunisia (Fin),,False,False,,,
62,data.Tunisia.Key,Data access to country Tunisia (full access),[DATA] PRMS full access,False,False,,,
140,data.Yemen,Data access to country Yemen,[DATA] PRMS read-update,False,False,,,
152,data.Yemen.Economics,Data access to Yemen for BO Economists,,False,False,,,
148,data.Yemen.key,Data access to country Yemen (full access),[DATA] PRMS full access,False,False,,,
21,DataFlow.key,Dataflow Key user ,Dataflow Key user in Branchoffice,False,False,,,
22,DataFlow.power,Dataflow Power user,Dataflow Power user in Headoffice,False,False,,,
40,Developer,internal & external developers,permissions needed for developers,False,False,,,
24,Economics.key,Economics key user ,Economics user in Branchoffice,False,False,,,
23,Economics.power,Economics power user,Economics power user in headoffice - global settings,False,False,,,
42,Economics.regimes,additional permission for Economics user to access Regime Library,,False,False,,,
124,Economics.regimes.readonly,readonly access to the regimes lib,,False,False,,,
89,Economics.unlock,additional permission for Economics user to unlock entities ,,False,False,,,
2,Everyone,Default workgroup.,This group consists only public permission on the engine.,True,False,,,
30,Financials.key,Financials key user,Controlling key user in Branchoffice,False,False,,,
29,Financials.power,Financials power user HO,Controlling power user  in Headoffice,False,False,,,
43,Financials.regimes,additional permission for Financials user to access Regime Library,,False,False,,,
44,Input.Approve,Input.Approve,,False,False,,,
48,Input.Confirm,Input.Confirm,,False,False,,,
110,license.heavy,Heavy license users,to manage the license-requirments,False,False,,,
156,license.light,Light licences users,to manage the license-requirments,False,False,,,
65,Objects.unlock,Objects.unlock,,False,False,,,
118,OMV_CoreTeam,OMV Core Team Members,temp. Group for initial project phast - should disappear at later stage,False,False,,,
41,P2V.admin,Plan2Value administrators,permissions to almost everything,False,False,,,
20,P2V.base,P2V base access,user are allowed to update their project data,False,False,,,
7,P2V.developer,Group of internal/external developers,all external AUCERNA experts to support ,False,False,,,
6,PetroVR,PetroVR user,Users are allowed to use Economics as a Service ; DataLoader,False,False,,,
25,Portfolio,Portfolio user,Portfolio power user in HO,False,False,,,
142,profile.Admin.Developer,profile.Admin.Developer,,False,False,,,
151,profile.Admin.Headoffice,profile.Admin.Headoffice,,False,False,,,
129,profile.Economics.Headoffice,profile.Economics.Headoffice,,False,False,,,
119,profile.Economics.local,profile.Economics.local,,False,False,,,
141,profile.Finance.Headoffice,profile.Finance.Headoffice,,False,False,,,
120,profile.Finance.local,profile.Finance.local,,False,False,,,
116,profile.Finance.Regimes,profile.Finance.Regimes,,False,False,,,
149,profile.LightUser.Headoffice,profile.LightUser.Headoffice,,False,False,,,
137,profile.LightUser.local,profile.LightUser.local,,False,False,,,
127,profile.PetroVR,profile.PetroVR,,False,False,,,
134,profile.PP.Headoffice,profile.PP.Headoffice,,False,False,,,
114,profile.PP.Headoffice.Power,profile.PP.Headoffice.Power,,False,False,,,
125,profile.PP.local,profile.PP.local,,False,False,,,
138,profile.Projectmanager,profile.Projectmanager,,False,False,,,
146,profile.Resources.Headoffice,profile.Resources.Headoffice,,False,False,,,
117,profile.Resources.local,profile.Resources.local,,False,False,,,
161,profile.Student.local,profile.Student.local,,False,False,,,
37,Reporting,External Data interface using Odata,permissions to use Odata as interface,False,False,,,
107,Reserves.Administrator,Reserves.Administrator,,False,False,,,
69,Reserves.Approver,Reserves.Approver,,False,False,,,
108,Reserves.Approver.bo,Reserves.Approver.bo,,False,False,,,
106,Reserves.Approver.ho,Reserves.Approver.ho,,False,False,,,
66,Reserves.base,Reserves.base,,False,False,,,
32,Reserves.key,Resources/Reserves key user,Reserves key user + QREs,False,False,,,
31,Reserves.power,Resources/Reserves power user HO,Reserves power user in Headoffice,False,False,,,
68,Reserves.Security,Reserves.useradmin + Reserves.DataAdmin,,False,False,,,
105,Reserves.Submitter,Reserves.Submitter,,False,False,,,
79,temp.adjust.admin,temp.adjust.admin,,False,False,,,
86,temp.adjust.admin.deny,temp.adjust.admin.deny,,False,False,,,
80,temp.adjust.admin.readonly,temp.adjust.admin.readonly,,False,False,,,
73,temp.adjust.eco,temp.adjust.eco,,False,False,,,
75,temp.adjust.eco.deny,temp.adjust.eco.deny,,False,False,,,
74,temp.adjust.eco.readonly,temp.adjust.eco.readonly,,False,False,,,
76,temp.adjust.ecoresults,temp.adjust.ecoresults,,False,False,,,
78,temp.adjust.ecoresults.deny,temp.adjust.ecoresults.deny,,False,False,,,
77,temp.adjust.ecoresults.readonly,temp.adjust.ecoresults.readonly,,False,False,,,
81,temp.adjust.fin,temp.adjust.fin,,False,False,,,
87,temp.adjust.fin.deny,temp.adjust.fin.deny,,False,False,,,
82,temp.adjust.fin.readonly,temp.adjust.fin.readonly,,False,False,,,
83,temp.adjust.input,temp.adjust.input,,False,False,,,
85,temp.adjust.input.deny,temp.adjust.input.deny,,False,False,,,
84,temp.adjust.input.readonly,temp.adjust.input.readonly,,False,False,,,
52,temp.admin,temp.admin,,False,False,,,
54,temp.admin.deny,temp.admin.deny,,False,False,,,
53,temp.admin.readonly,temp.admin.readonly,,False,False,,,
49,temp.economics,temp.economics,,False,False,,,
51,temp.economics.deny,temp.economics.deny,,False,False,,,
50,temp.economics.readonly,temp.economics.readonly,,False,False,,,
70,temp.ecoresults,temp.ecoresults,,False,False,,,
72,temp.ecoresults.deny,temp.ecoresults.deny,,False,False,,,
71,temp.ecoresults.readonly,temp.ecoresults.readonly,,False,False,,,
55,temp.financials,temp.financials,,False,False,,,
57,temp.financials.deny,temp.financials.deny,,False,False,,,
56,temp.financials.readonly,temp.financials.readonly,,False,False,,,
58,temp.input,temp.input,,False,False,,,
60,temp.input.deny,temp.input.deny,,False,False,,,
59,temp.input.readonly,temp.input.readonly,,False,False,,,
38,User.admin,User for useradministration,permissions to add/change user /workgroup assignments,False,False,,,
