[2022-05-30 11:19:16] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 11:22:35] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 11:24:47] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 11:26:25] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 11:32:10] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 11:42:59] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 11:49:29] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 11:50:49] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 11:52:24] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 11:53:41] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 13:30:45] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 13:31:31] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 232, renamed to Z.bd.018.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 238, renamed to Z.bd.013.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 203, renamed to Z.bd.006.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 150, renamed to data.Kurdistan.planning
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 228, renamed to Z.bd.011.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 245, renamed to Z.bd.015.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 236, renamed to Z.bd.017.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 159, renamed to data.Malaysia.planning
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 226, renamed to Z.bd.012.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 197, renamed to Z.bd.002.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 237, renamed to Z.bd.014.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 230, renamed to Z.bd.009.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 153, renamed to data.NewZealand.planning
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 241, renamed to Z.bd.016.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 244, renamed to Z.bd.018.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 64, renamed to data.Libya.planning
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 251, renamed to Z.bd.015.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 246, renamed to Z.bd.016.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 88, renamed to data.Corporate.planning
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 205, renamed to Z.bd.006.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 198, renamed to Z.bd.003.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 239, renamed to Z.bd.019.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 201, renamed to Z.bd.005.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 103, renamed to Z.bd.001.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 162, renamed to data.Australia.planning
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 196, renamed to Z.bd.002.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 199, renamed to Z.bd.003.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 234, renamed to Z.bd.008.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 233, renamed to Z.bd.020.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 231, renamed to Z.bd.017.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 229, renamed to Z.bd.010.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 227, renamed to Z.bd.012.deny
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 247, renamed to Z.bd.009.allow
[2022-05-30 13:31:44] - [INFO] WW/adminx449222,P2V_PRODTEST,Workgroud ID 250, renamed to Z.bd.010.allow
[2022-05-30 13:35:02] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=232, renamed to Z.bd.018.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=243, renamed to Z.bd.008.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=45, renamed to data.Austria.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=249, renamed to Z.bd.011.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=240, renamed to Z.bd.019.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=145, renamed to data.Mexico.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=207, renamed to Z.bd.004.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=202, renamed to Z.bd.004.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=137, renamed to data.Bulgaria.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=200, renamed to Z.bd.007.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=248, renamed to Z.bd.014.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=126, renamed to data.Georgia.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=146, renamed to data.ArabEmirates.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=238, renamed to Z.bd.013.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=203, renamed to Z.bd.006.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=150, renamed to data.Kurdistan.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=228, renamed to Z.bd.011.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=245, renamed to Z.bd.015.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=236, renamed to Z.bd.017.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=159, renamed to data.Malaysia.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=226, renamed to Z.bd.012.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=197, renamed to Z.bd.002.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=237, renamed to Z.bd.014.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=230, renamed to Z.bd.009.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=153, renamed to data.NewZealand.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=241, renamed to Z.bd.016.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=244, renamed to Z.bd.018.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=64, renamed to data.Libya.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=251, renamed to Z.bd.015.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=246, renamed to Z.bd.016.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=88, renamed to data.Corporate.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=205, renamed to Z.bd.006.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=198, renamed to Z.bd.003.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=239, renamed to Z.bd.019.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=201, renamed to Z.bd.005.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=103, renamed to Z.bd.001.deny
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=162, renamed to data.Australia.planning
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=196, renamed to Z.bd.002.allow
[2022-05-30 13:35:43] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=199, renamed to Z.bd.003.deny
[2022-05-30 13:35:44] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=234, renamed to Z.bd.008.deny
[2022-05-30 13:35:44] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=233, renamed to Z.bd.020.deny
[2022-05-30 13:35:44] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=231, renamed to Z.bd.017.allow
[2022-05-30 13:35:44] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=229, renamed to Z.bd.010.deny
[2022-05-30 13:35:44] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=227, renamed to Z.bd.012.deny
[2022-05-30 13:35:44] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=247, renamed to Z.bd.009.allow
[2022-05-30 13:35:44] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=250, renamed to Z.bd.010.allow
[2022-05-30 13:39:02] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=232,bd.018.deny renamed to Z.bd.018.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=243,bd.008.allow renamed to Z.bd.008.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=45,data.Austria.Key renamed to data.Austria.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=249,bd.011.deny renamed to Z.bd.011.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=240,bd.019.deny renamed to Z.bd.019.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=145,data.Mexico.key renamed to data.Mexico.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=207,bd.004.allow renamed to Z.bd.004.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=202,bd.004.deny renamed to Z.bd.004.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=137,data.Bulgaria.key renamed to data.Bulgaria.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=200,bd.007.deny renamed to Z.bd.007.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=248,bd.014.allow renamed to Z.bd.014.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=126,data.Georgia.key renamed to data.Georgia.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=146,data.ArabEmirates.key renamed to data.ArabEmirates.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=238,bd.013.allow renamed to Z.bd.013.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=203,bd.006.allow renamed to Z.bd.006.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=150,data.Kurdistan.key renamed to data.Kurdistan.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=228,bd.011.allow renamed to Z.bd.011.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=245,bd.015.allow renamed to Z.bd.015.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=236,bd.017.deny renamed to Z.bd.017.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=159,data.Malaysia.key renamed to data.Malaysia.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=226,bd.012.allow renamed to Z.bd.012.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=197,bd.002.deny renamed to Z.bd.002.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=237,bd.014.deny renamed to Z.bd.014.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=230,bd.009.deny renamed to Z.bd.009.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=153,data.NewZealand.key renamed to data.NewZealand.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=241,bd.016.deny renamed to Z.bd.016.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=244,bd.018.allow renamed to Z.bd.018.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=64,data.Libya.key renamed to data.Libya.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=251,bd.015.deny renamed to Z.bd.015.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=246,bd.016.allow renamed to Z.bd.016.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=88,data.Corporate.key renamed to data.Corporate.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=205,bd.006.deny renamed to Z.bd.006.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=198,bd.003.allow renamed to Z.bd.003.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=239,bd.019.allow renamed to Z.bd.019.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=201,bd.005.allow renamed to Z.bd.005.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=103,bd.001.deny renamed to Z.bd.001.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=162,data.Australia.key renamed to data.Australia.planning
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=196,bd.002.allow renamed to Z.bd.002.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=199,bd.003.deny renamed to Z.bd.003.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=234,bd.008.deny renamed to Z.bd.008.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=233,bd.020.deny renamed to Z.bd.020.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=231,bd.017.allow renamed to Z.bd.017.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=229,bd.010.deny renamed to Z.bd.010.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=227,bd.012.deny renamed to Z.bd.012.deny
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=247,bd.009.allow renamed to Z.bd.009.allow
[2022-05-30 13:39:45] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=250,bd.010.allow renamed to Z.bd.010.allow
[2022-05-30 13:41:07] - [INFO] [WW/adminx449222] on [SOMVAT502676] started [P2V_rename_workgroup.ps1]
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=232,bd.018.deny renamed to Z.bd.018.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=243,bd.008.allow renamed to Z.bd.008.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=45,data.Austria.Key renamed to data.Austria.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=249,bd.011.deny renamed to Z.bd.011.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=240,bd.019.deny renamed to Z.bd.019.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=145,data.Mexico.key renamed to data.Mexico.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=207,bd.004.allow renamed to Z.bd.004.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=202,bd.004.deny renamed to Z.bd.004.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=137,data.Bulgaria.key renamed to data.Bulgaria.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=200,bd.007.deny renamed to Z.bd.007.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=248,bd.014.allow renamed to Z.bd.014.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=126,data.Georgia.key renamed to data.Georgia.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=146,data.ArabEmirates.key renamed to data.ArabEmirates.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=238,bd.013.allow renamed to Z.bd.013.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=203,bd.006.allow renamed to Z.bd.006.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=150,data.Kurdistan.key renamed to data.Kurdistan.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=228,bd.011.allow renamed to Z.bd.011.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=245,bd.015.allow renamed to Z.bd.015.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=236,bd.017.deny renamed to Z.bd.017.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=159,data.Malaysia.key renamed to data.Malaysia.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=226,bd.012.allow renamed to Z.bd.012.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=197,bd.002.deny renamed to Z.bd.002.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=237,bd.014.deny renamed to Z.bd.014.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=230,bd.009.deny renamed to Z.bd.009.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=153,data.NewZealand.key renamed to data.NewZealand.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=241,bd.016.deny renamed to Z.bd.016.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=244,bd.018.allow renamed to Z.bd.018.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=64,data.Libya.key renamed to data.Libya.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=251,bd.015.deny renamed to Z.bd.015.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=246,bd.016.allow renamed to Z.bd.016.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=88,data.Corporate.key renamed to data.Corporate.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=205,bd.006.deny renamed to Z.bd.006.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=198,bd.003.allow renamed to Z.bd.003.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=239,bd.019.allow renamed to Z.bd.019.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=201,bd.005.allow renamed to Z.bd.005.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=103,bd.001.deny renamed to Z.bd.001.deny
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=162,data.Australia.key renamed to data.Australia.planning
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=196,bd.002.allow renamed to Z.bd.002.allow
[2022-05-30 13:41:33] - [INFO] user=WW/adminx449222,tenant=P2V_PRODTEST,gid=199,bd.003.deny renamed to Z.bd.003.deny
